STATIONS_ID;MESS_DATUM;QN_9;TT_TU;RF_TU;eor
         44;2022102322;    3;  14.9;  91.0;eor
         44;2022102323;    3;  15.1;  88.0;eor
         44;2022102400;    3;  16.0;  84.0;eor
         44;2022102401;    3;  15.4;  87.0;eor
         44;2022102402;    3;  15.0;  88.0;eor
         44;2022102403;    3;  13.5;  93.0;eor
         44;2022102404;    3;  13.2;  92.0;eor
         44;2022102405;    3;  14.3;  84.0;eor
         44;2022102406;    3;  14.4;  81.0;eor
         44;2022102407;    3;  15.1;  77.0;eor
         44;2022102408;    3;  16.4;  71.0;eor
         44;2022102409;    3;  17.6;  67.0;eor
         44;2022102410;    3;  17.7;  66.0;eor
         44;2022102411;    3;  17.8;  66.0;eor
         44;2022102412;    3;  17.2;  68.0;eor
         44;2022102413;    3;  17.3;  66.0;eor
         44;2022102414;    3;  17.5;  66.0;eor
         44;2022102415;    3;  15.7;  78.0;eor
         44;2022102416;    3;  14.7;  86.0;eor
         44;2022102417;    3;  14.3;  85.0;eor
         44;2022102418;    3;  14.6;  83.0;eor
         44;2022102419;    3;  13.9;  86.0;eor
         44;2022102420;    3;  13.6;  86.0;eor
         44;2022102421;    3;  12.7;  91.0;eor
         44;2022102422;    3;  12.3;  95.0;eor
         44;2022102423;    3;  13.2;  90.0;eor
         44;2022102500;    3;  12.7;  93.0;eor
         44;2022102501;    3;  13.3;  91.0;eor
         44;2022102502;    3;  13.5;  87.0;eor
         44;2022102503;    3;  13.4;  88.0;eor
         44;2022102504;    3;  13.5;  90.0;eor
         44;2022102505;    3;  13.5;  91.0;eor
         44;2022102506;    3;  13.7;  89.0;eor
         44;2022102507;    3;  13.8;  89.0;eor
         44;2022102508;    3;  13.8;  89.0;eor
         44;2022102509;    3;  14.4;  86.0;eor
         44;2022102510;    3;  14.9;  82.0;eor
         44;2022102511;    3;  15.0;  79.0;eor
         44;2022102512;    3;  14.9;  77.0;eor
         44;2022102513;    3;  15.4;  75.0;eor
         44;2022102514;    3;  16.3;  69.0;eor
         44;2022102515;    3;  15.7;  74.0;eor
         44;2022102516;    3;  14.3;  80.0;eor
         44;2022102517;    3;  12.6;  87.0;eor
         44;2022102518;    3;  11.6;  91.0;eor
         44;2022102519;    3;  11.4;  92.0;eor
         44;2022102520;    3;  10.4;  98.0;eor
         44;2022102521;    3;   9.5; 100.0;eor
         44;2022102522;    3;   8.9; 100.0;eor
         44;2022102523;    3;   7.7; 100.0;eor
         44;2022102600;    3;   8.1; 100.0;eor
         44;2022102601;    3;   8.9; 100.0;eor
         44;2022102602;    3;   7.9; 100.0;eor
         44;2022102603;    3;   8.0; 100.0;eor
         44;2022102604;    3;   8.4; 100.0;eor
         44;2022102605;    3;   7.3; 100.0;eor
         44;2022102606;    3;   6.9; 100.0;eor
         44;2022102607;    3;   8.1; 100.0;eor
         44;2022102608;    3;   9.7;  99.0;eor
         44;2022102609;    3;  11.4;  95.0;eor
         44;2022102610;    3;  14.5;  81.0;eor
         44;2022102611;    3;  16.9;  74.0;eor
         44;2022102612;    3;  18.3;  67.0;eor
         44;2022102613;    3;  18.9;  67.0;eor
         44;2022102614;    3;  19.2;  66.0;eor
         44;2022102615;    3;  18.9;  69.0;eor
         44;2022102616;    3;  16.9;  77.0;eor
         44;2022102617;    3;  15.3;  85.0;eor
         44;2022102618;    3;  15.0;  88.0;eor
         44;2022102619;    3;  14.1;  93.0;eor
         44;2022102620;    3;  13.8;  94.0;eor
         44;2022102621;    3;  14.6;  91.0;eor
         44;2022102622;    3;  13.7;  93.0;eor
         44;2022102623;    3;  13.6;  94.0;eor
         44;2022102700;    3;  13.1;  95.0;eor
         44;2022102701;    3;  13.0;  95.0;eor
         44;2022102702;    3;  12.6;  96.0;eor
         44;2022102703;    3;  11.5;  99.0;eor
         44;2022102704;    3;  11.2;  99.0;eor
         44;2022102705;    3;  11.3;  98.0;eor
         44;2022102706;    3;  10.8; 100.0;eor
         44;2022102707;    3;  11.0; 100.0;eor
         44;2022102708;    3;  13.2;  93.0;eor
         44;2022102709;    3;  16.1;  85.0;eor
         44;2022102710;    3;  17.1;  79.0;eor
         44;2022102711;    3;  18.9;  73.0;eor
         44;2022102712;    3;  19.2;  71.0;eor
         44;2022102713;    3;  19.3;  72.0;eor
         44;2022102714;    3;  19.7;  69.0;eor
         44;2022102715;    3;  18.8;  73.0;eor
         44;2022102716;    3;  17.2;  80.0;eor
         44;2022102717;    3;  17.1;  82.0;eor
         44;2022102718;    3;  16.8;  83.0;eor
         44;2022102719;    3;  16.2;  85.0;eor
         44;2022102720;    3;  15.7;  86.0;eor
         44;2022102721;    3;  14.6;  90.0;eor
         44;2022102722;    3;  14.3;  90.0;eor
         44;2022102723;    3;  15.7;  86.0;eor
         44;2022102800;    3;  14.6;  89.0;eor
         44;2022102801;    3;  14.9;  90.0;eor
         44;2022102802;    3;  14.1;  92.0;eor
         44;2022102803;    3;  14.5;  90.0;eor
         44;2022102804;    3;  13.1;  95.0;eor
         44;2022102805;    3;  13.4;  93.0;eor
         44;2022102806;    3;  13.5;  91.0;eor
         44;2022102807;    3;  12.8;  92.0;eor
         44;2022102808;    3;  16.2;  79.0;eor
         44;2022102809;    3;  18.9;  70.0;eor
         44;2022102810;    3;  20.2;  67.0;eor
         44;2022102811;    3;  21.5;  64.0;eor
         44;2022102812;    3;  22.2;  62.0;eor
         44;2022102813;    3;  21.7;  65.0;eor
         44;2022102814;    3;  21.5;  69.0;eor
         44;2022102815;    3;  21.0;  69.0;eor
         44;2022102816;    3;  20.2;  72.0;eor
         44;2022102817;    3;  19.9;  73.0;eor
         44;2022102818;    3;  19.6;  73.0;eor
         44;2022102819;    3;  18.8;  76.0;eor
         44;2022102820;    3;  17.7;  81.0;eor
         44;2022102821;    3;  17.6;  81.0;eor
         44;2022102822;    3;  16.6;  85.0;eor
         44;2022102823;    3;  16.2;  87.0;eor
         44;2022102900;    3;  15.7;  88.0;eor
         44;2022102901;    3;  15.3;  91.0;eor
         44;2022102902;    3;  15.0;  90.0;eor
         44;2022102903;    3;  13.4;  97.0;eor
         44;2022102904;    3;  12.0; 100.0;eor
         44;2022102905;    3;  11.8; 100.0;eor
         44;2022102906;    3;  10.8; 100.0;eor
         44;2022102907;    3;   9.8; 100.0;eor
         44;2022102908;    3;  12.7; 100.0;eor
         44;2022102909;    3;  14.6;  95.0;eor
         44;2022102910;    3;  17.5;  82.0;eor
         44;2022102911;    3;  19.3;  73.0;eor
         44;2022102912;    3;  20.1;  72.0;eor
         44;2022102913;    3;  19.7;  76.0;eor
         44;2022102914;    3;  19.3;  78.0;eor
         44;2022102915;    3;  19.3;  80.0;eor
         44;2022102916;    3;  16.8;  90.0;eor
         44;2022102917;    3;  16.7;  92.0;eor
         44;2022102918;    3;  16.6;  91.0;eor
         44;2022102919;    3;  14.4;  96.0;eor
         44;2022102920;    3;  13.5;  96.0;eor
         44;2022102921;    3;  15.1;  92.0;eor
         44;2022102922;    3;  15.0;  90.0;eor
         44;2022102923;    3;  13.5;  94.0;eor
         44;2022103000;    3;  14.6;  89.0;eor
         44;2022103001;    3;  14.4;  88.0;eor
         44;2022103002;    3;  15.4;  81.0;eor
         44;2022103003;    3;  15.5;  79.0;eor
         44;2022103004;    3;  16.0;  76.0;eor
         44;2022103005;    3;  14.6;  82.0;eor
         44;2022103006;    3;  13.9;  85.0;eor
         44;2022103007;    3;  13.3;  87.0;eor
         44;2022103008;    3;  14.6;  80.0;eor
         44;2022103009;    3;  16.4;  76.0;eor
         44;2022103010;    3;  19.0;  71.0;eor
         44;2022103011;    3;  20.5;  69.0;eor
         44;2022103012;    3;  20.8;  67.0;eor
         44;2022103013;    3;  21.2;  64.0;eor
         44;2022103014;    3;  20.1;  70.0;eor
         44;2022103015;    3;  19.6;  77.0;eor
         44;2022103016;    3;  16.4;  92.0;eor
         44;2022103017;    3;  15.3;  96.0;eor
         44;2022103018;    3;  14.4;  97.0;eor
         44;2022103019;    3;  13.8;  99.0;eor
         44;2022103020;    3;  13.5;  97.0;eor
         44;2022103021;    3;  13.4;  99.0;eor
         44;2022103022;    3;  15.1;  89.0;eor
         44;2022103023;    3;  14.3;  94.0;eor
         44;2022103100;    3;  13.6;  97.0;eor
         44;2022103101;    3;  12.3;  99.0;eor
         44;2022103102;    3;  10.7; 100.0;eor
         44;2022103103;    3;  11.2; 100.0;eor
         44;2022103104;    3;  11.5; 100.0;eor
         44;2022103105;    3;   9.5; 100.0;eor
         44;2022103106;    3;   9.0; 100.0;eor
         44;2022103107;    3;   8.0; 100.0;eor
         44;2022103108;    3;   8.8; 100.0;eor
         44;2022103109;    3;  10.4; 100.0;eor
         44;2022103110;    3;  11.8; 100.0;eor
         44;2022103111;    3;  13.7;  94.0;eor
         44;2022103112;    3;  15.6;  84.0;eor
         44;2022103113;    3;  15.1;  85.0;eor
         44;2022103114;    3;  15.2;  84.0;eor
         44;2022103115;    3;  14.9;  86.0;eor
         44;2022103116;    3;  14.0;  93.0;eor
         44;2022103117;    3;  13.0;  97.0;eor
         44;2022103118;    3;  12.9;  98.0;eor
         44;2022103119;    3;  13.2;  97.0;eor
         44;2022103120;    3;  13.3;  96.0;eor
         44;2022103121;    3;  12.9;  97.0;eor
         44;2022103122;    3;  12.7;  96.0;eor
         44;2022103123;    3;  12.3;  97.0;eor
         44;2022110100;    3;  12.5;  96.0;eor
         44;2022110101;    3;  13.2;  92.0;eor
         44;2022110102;    3;  13.3;  90.0;eor
         44;2022110103;    3;  13.3;  90.0;eor
         44;2022110104;    3;  13.5;  86.0;eor
         44;2022110105;    3;  14.3;  84.0;eor
         44;2022110106;    3;  14.5;  83.0;eor
         44;2022110107;    3;  15.3;  81.0;eor
         44;2022110108;    3;  16.3;  73.0;eor
         44;2022110109;    3;  15.2;  61.0;eor
         44;2022110110;    3;  15.9;  57.0;eor
         44;2022110111;    3;  16.1;  57.0;eor
         44;2022110112;    3;  16.0;  60.0;eor
         44;2022110113;    3;  16.3;  59.0;eor
         44;2022110114;    3;  16.7;  58.0;eor
         44;2022110115;    3;  15.8;  62.0;eor
         44;2022110116;    3;  14.6;  66.0;eor
         44;2022110117;    3;  13.9;  68.0;eor
         44;2022110118;    3;  13.0;  71.0;eor
         44;2022110119;    3;  13.7;  66.0;eor
         44;2022110120;    3;  12.8;  69.0;eor
         44;2022110121;    3;  12.8;  68.0;eor
         44;2022110122;    3;  12.5;  69.0;eor
         44;2022110123;    3;  12.4;  70.0;eor
         44;2022110200;    3;  12.5;  71.0;eor
         44;2022110201;    3;  12.6;  72.0;eor
         44;2022110202;    3;  12.1;  77.0;eor
         44;2022110203;    3;  12.6;  74.0;eor
         44;2022110204;    3;  10.9;  93.0;eor
         44;2022110205;    3;  10.5;  85.0;eor
         44;2022110206;    3;  10.0;  89.0;eor
         44;2022110207;    3;  11.3;  79.0;eor
         44;2022110208;    3;  11.8;  78.0;eor
         44;2022110209;    3;  12.3;  75.0;eor
         44;2022110210;    3;  12.5;  74.0;eor
         44;2022110211;    3;  13.2;  68.0;eor
         44;2022110212;    3;  13.7;  63.0;eor
         44;2022110213;    3;  13.6;  57.0;eor
         44;2022110214;    3;  13.8;  59.0;eor
         44;2022110215;    3;  13.4;  60.0;eor
         44;2022110216;    3;  11.3;  71.0;eor
         44;2022110217;    3;   9.9;  77.0;eor
         44;2022110218;    3;   9.3;  77.0;eor
         44;2022110219;    3;   9.5;  76.0;eor
         44;2022110220;    3;   9.2;  78.0;eor
         44;2022110221;    3;   9.1;  80.0;eor
         44;2022110222;    3;   8.9;  80.0;eor
         44;2022110223;    3;   8.9;  80.0;eor
         44;2022110300;    3;   9.4;  77.0;eor
         44;2022110301;    3;   9.6;  78.0;eor
         44;2022110302;    3;   9.3;  80.0;eor
         44;2022110303;    3;   9.2;  80.0;eor
         44;2022110304;    3;   9.3;  80.0;eor
         44;2022110305;    3;   9.5;  81.0;eor
         44;2022110306;    3;   9.2;  83.0;eor
         44;2022110307;    3;   9.7;  83.0;eor
         44;2022110308;    3;  10.6;  81.0;eor
         44;2022110309;    3;  11.3;  81.0;eor
         44;2022110310;    3;  12.9;  74.0;eor
         44;2022110311;    3;  13.5;  72.0;eor
         44;2022110312;    3;  13.6;  71.0;eor
         44;2022110313;    3;  13.2;  70.0;eor
         44;2022110314;    3;  13.1;  72.0;eor
         44;2022110315;    3;  12.5;  77.0;eor
         44;2022110316;    3;  12.3;  77.0;eor
         44;2022110317;    3;  12.5;  75.0;eor
         44;2022110318;    3;  12.2;  77.0;eor
         44;2022110319;    3;  11.7;  82.0;eor
         44;2022110320;    3;  11.7;  82.0;eor
         44;2022110321;    3;  11.8;  83.0;eor
         44;2022110322;    3;  11.7;  84.0;eor
         44;2022110323;    3;  11.3;  88.0;eor
         44;2022110400;    3;  11.5;  89.0;eor
         44;2022110401;    3;  11.4;  90.0;eor
         44;2022110402;    3;  11.2;  89.0;eor
         44;2022110403;    3;  10.8;  83.0;eor
         44;2022110404;    3;  10.9;  84.0;eor
         44;2022110405;    3;  10.7;  84.0;eor
         44;2022110406;    3;  10.2;  83.0;eor
         44;2022110407;    3;   9.5;  93.0;eor
         44;2022110408;    3;   9.9;  90.0;eor
         44;2022110409;    3;  10.1;  84.0;eor
         44;2022110410;    3;  10.6;  81.0;eor
         44;2022110411;    3;  10.8;  80.0;eor
         44;2022110412;    3;  11.3;  78.0;eor
         44;2022110413;    3;  11.9;  73.0;eor
         44;2022110414;    3;  12.0;  72.0;eor
         44;2022110415;    3;  12.4;  73.0;eor
         44;2022110416;    3;   9.6;  94.0;eor
         44;2022110417;    3;   8.4;  96.0;eor
         44;2022110418;    3;   7.5;  97.0;eor
         44;2022110419;    3;   7.4;  96.0;eor
         44;2022110420;    3;   7.1;  97.0;eor
         44;2022110421;    3;   6.8;  98.0;eor
         44;2022110422;    3;   6.9;  96.0;eor
         44;2022110423;    3;   6.7;  96.0;eor
         44;2022110500;    3;   6.4;  96.0;eor
         44;2022110501;    3;   5.9;  96.0;eor
         44;2022110502;    3;   5.7;  95.0;eor
         44;2022110503;    3;   5.2;  97.0;eor
         44;2022110504;    3;   5.0;  98.0;eor
         44;2022110505;    3;   4.9;  99.0;eor
         44;2022110506;    3;   4.9;  98.0;eor
         44;2022110507;    3;   5.2;  96.0;eor
         44;2022110508;    3;   5.9;  92.0;eor
         44;2022110509;    3;   7.5;  86.0;eor
         44;2022110510;    3;   9.1;  80.0;eor
         44;2022110511;    3;  10.4;  77.0;eor
         44;2022110512;    3;  11.3;  74.0;eor
         44;2022110513;    3;  11.8;  73.0;eor
         44;2022110514;    3;  11.3;  76.0;eor
         44;2022110515;    3;  11.0;  75.0;eor
         44;2022110516;    3;  10.0;  78.0;eor
         44;2022110517;    3;   9.7;  79.0;eor
         44;2022110518;    3;   9.4;  79.0;eor
         44;2022110519;    3;   9.4;  76.0;eor
         44;2022110520;    3;   9.3;  77.0;eor
         44;2022110521;    3;   9.2;  78.0;eor
         44;2022110522;    3;   9.5;  79.0;eor
         44;2022110523;    3;   9.6;  79.0;eor
         44;2022110600;    3;   9.5;  80.0;eor
         44;2022110601;    3;   9.3;  81.0;eor
         44;2022110602;    3;   9.6;  79.0;eor
         44;2022110603;    3;   9.3;  80.0;eor
         44;2022110604;    3;   8.8;  80.0;eor
         44;2022110605;    3;   9.3;  79.0;eor
         44;2022110606;    3;   9.3;  79.0;eor
         44;2022110607;    3;   8.9;  81.0;eor
         44;2022110608;    3;   9.3;  80.0;eor
         44;2022110609;    3;  10.9;  75.0;eor
         44;2022110610;    3;  11.6;  72.0;eor
         44;2022110611;    3;  12.9;  68.0;eor
         44;2022110612;    3;  12.3;  71.0;eor
         44;2022110613;    3;  13.1;  69.0;eor
         44;2022110614;    3;  12.2;  72.0;eor
         44;2022110615;    3;  11.5;  74.0;eor
         44;2022110616;    3;  11.2;  72.0;eor
         44;2022110617;    3;  10.7;  72.0;eor
         44;2022110618;    3;  10.5;  74.0;eor
         44;2022110619;    3;   9.1;  85.0;eor
         44;2022110620;    3;   8.1;  87.0;eor
         44;2022110621;    3;   8.6;  79.0;eor
         44;2022110622;    3;   9.6;  74.0;eor
         44;2022110623;    3;   9.8;  79.0;eor
         44;2022110700;    3;  10.1;  81.0;eor
         44;2022110701;    3;  10.9;  81.0;eor
         44;2022110702;    3;  11.2;  81.0;eor
         44;2022110703;    3;  11.2;  81.0;eor
         44;2022110704;    3;  11.4;  81.0;eor
         44;2022110705;    3;  11.3;  82.0;eor
         44;2022110706;    3;  11.1;  83.0;eor
         44;2022110707;    3;  11.3;  83.0;eor
         44;2022110708;    3;  11.6;  83.0;eor
         44;2022110709;    3;  12.3;  81.0;eor
         44;2022110710;    3;  12.5;  80.0;eor
         44;2022110711;    3;  13.1;  78.0;eor
         44;2022110712;    3;  13.4;  77.0;eor
         44;2022110713;    3;  14.0;  76.0;eor
         44;2022110714;    3;  14.1;  78.0;eor
         44;2022110715;    3;  13.6;  80.0;eor
         44;2022110716;    3;  13.4;  82.0;eor
         44;2022110717;    3;  13.4;  81.0;eor
         44;2022110718;    3;  13.6;  80.0;eor
         44;2022110719;    3;  13.4;  82.0;eor
         44;2022110720;    3;  13.1;  85.0;eor
         44;2022110721;    3;  13.4;  82.0;eor
         44;2022110722;    3;  13.8;  80.0;eor
         44;2022110723;    3;  13.4;  82.0;eor
         44;2022110800;    3;  12.7;  84.0;eor
         44;2022110801;    3;  13.0;  82.0;eor
         44;2022110802;    3;  12.4;  83.0;eor
         44;2022110803;    3;  11.5;  87.0;eor
         44;2022110804;    3;  10.9;  89.0;eor
         44;2022110805;    3;  10.8;  89.0;eor
         44;2022110806;    3;  10.0;  92.0;eor
         44;2022110807;    3;  10.1;  89.0;eor
         44;2022110808;    3;  11.1;  83.0;eor
         44;2022110809;    3;  12.1;  79.0;eor
         44;2022110810;    3;  13.0;  74.0;eor
         44;2022110811;    3;  14.2;  70.0;eor
         44;2022110812;    3;  15.4;  63.0;eor
         44;2022110813;    3;  15.8;  60.0;eor
         44;2022110814;    3;  15.7;  62.0;eor
